"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"CD_SITUACAO_LEGENDA";"DS_SITUACAO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"10";"2º SUPLENTE";"COLIGAÇÃO";"23";"CIDADANIA";"CIDADANIA";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"20001683414";"ALAGOAS MERECE MAIS";"UNIÃO / PSB / PSDB/CIDADANIA / PP";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"9";"1º SUPLENTE";"COLIGAÇÃO";"43";"PV";"PARTIDO VERDE";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PT / PV / PC do B";"20001684682";"ALAGOAS DAQUI PRA MELHOR";"MDB / PT/PC do B/PV / PSC / PODE / SOLIDARIEDADE / PDT";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"7";"DEPUTADO ESTADUAL";"FEDERAÇÃO";"50";"PSOL";"PARTIDO SOCIALISMO E LIBERDADE";"3";"Federação PSOL REDE";"PSOL/REDE";"REDE / PSOL";"20001684624";"#NULO#";"PSOL/REDE";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"6";"DEPUTADO FEDERAL";"PARTIDO ISOLADO";"90";"PROS";"PARTIDO REPUBLICANO DA ORDEM SOCIAL";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681369";"#NULO#";"PROS";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"7";"DEPUTADO ESTADUAL";"FEDERAÇÃO";"43";"PV";"PARTIDO VERDE";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PT / PV / PC do B";"20001681610";"#NULO#";"PT/PC do B/PV";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"9";"1º SUPLENTE";"COLIGAÇÃO";"77";"SOLIDARIEDADE";"SOLIDARIEDADE";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684682";"ALAGOAS DAQUI PRA MELHOR";"MDB / PT/PC do B/PV / PSC / PODE / SOLIDARIEDADE / PDT";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"10";"2º SUPLENTE";"COLIGAÇÃO";"44";"UNIÃO";"UNIÃO BRASIL";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683414";"ALAGOAS MERECE MAIS";"UNIÃO / PSB / PSDB/CIDADANIA / PP";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"10";"2º SUPLENTE";"COLIGAÇÃO";"13";"PT";"PARTIDO DOS TRABALHADORES";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PT / PV / PC do B";"20001684682";"ALAGOAS DAQUI PRA MELHOR";"MDB / PT/PC do B/PV / PSC / PODE / SOLIDARIEDADE / PDT";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"3";"GOVERNADOR";"COLIGAÇÃO";"22";"PL";"PARTIDO LIBERAL";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684640";"ALAGOAS VERDE E AMARELO";"PL / AGIR / PTB";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"3";"GOVERNADOR";"COLIGAÇÃO";"43";"PV";"PARTIDO VERDE";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PT / PV / PC do B";"20001684674";"ALAGOAS DAQUI PRA MELHOR";"MDB / PT/PC do B/PV / PDT / PSC / PODE / SOLIDARIEDADE";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"6";"DEPUTADO FEDERAL";"PARTIDO ISOLADO";"44";"UNIÃO";"UNIÃO BRASIL";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681588";"#NULO#";"UNIÃO";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"9";"1º SUPLENTE";"COLIGAÇÃO";"45";"PSDB";"PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"20001683414";"ALAGOAS MERECE MAIS";"UNIÃO / PSB / PSDB/CIDADANIA / PP";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"3";"GOVERNADOR";"FEDERAÇÃO";"50";"PSOL";"PARTIDO SOCIALISMO E LIBERDADE";"3";"Federação PSOL REDE";"PSOL/REDE";"REDE / PSOL";"20001681497";"#NULO#";"PSOL/REDE";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"3";"GOVERNADOR";"COLIGAÇÃO";"13";"PT";"PARTIDO DOS TRABALHADORES";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PT / PV / PC do B";"20001684674";"ALAGOAS DAQUI PRA MELHOR";"MDB / PT/PC do B/PV / PDT / PSC / PODE / SOLIDARIEDADE";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"4";"VICE-GOVERNADOR";"COLIGAÇÃO";"45";"PSDB";"PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"20001684599";"ALAGOAS MERECE MAIS";"UNIÃO / PSDB/CIDADANIA / PSB / PP";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"9";"1º SUPLENTE";"COLIGAÇÃO";"44";"UNIÃO";"UNIÃO BRASIL";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683414";"ALAGOAS MERECE MAIS";"UNIÃO / PSB / PSDB/CIDADANIA / PP";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"6";"DEPUTADO FEDERAL";"PARTIDO ISOLADO";"70";"AVANTE";"AVANTE";"-1";"#NULO#";"#NULO#";"#NULO#";"20001682253";"#NULO#";"AVANTE";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"9";"1º SUPLENTE";"PARTIDO ISOLADO";"90";"PROS";"PARTIDO REPUBLICANO DA ORDEM SOCIAL";"-1";"#NULO#";"#NULO#";"#NULO#";"20001681368";"#NULO#";"PROS";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"6";"DEPUTADO FEDERAL";"PARTIDO ISOLADO";"10";"REPUBLICANOS";"REPUBLICANOS";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683392";"#NULO#";"REPUBLICANOS";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"10";"2º SUPLENTE";"FEDERAÇÃO";"50";"PSOL";"PARTIDO SOCIALISMO E LIBERDADE";"3";"Federação PSOL REDE";"PSOL/REDE";"REDE / PSOL";"20001681565";"#NULO#";"PSOL/REDE";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"5";"SENADOR";"COLIGAÇÃO";"44";"UNIÃO";"UNIÃO BRASIL";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683414";"ALAGOAS MERECE MAIS";"UNIÃO / PSB / PSDB/CIDADANIA / PP";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"5";"SENADOR";"COLIGAÇÃO";"65";"PC do B";"PARTIDO COMUNISTA DO BRASIL";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PT / PV / PC do B";"20001684682";"ALAGOAS DAQUI PRA MELHOR";"MDB / PT/PC do B/PV / PSC / PODE / SOLIDARIEDADE / PDT";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"7";"DEPUTADO ESTADUAL";"PARTIDO ISOLADO";"12";"PDT";"PARTIDO DEMOCRÁTICO TRABALHISTA";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684689";"#NULO#";"PDT";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"6";"DEPUTADO FEDERAL";"PARTIDO ISOLADO";"29";"PCO";"PARTIDO DA CAUSA OPERÁRIA";"-1";"#NULO#";"#NULO#";"#NULO#";"20001684734";"#NULO#";"PCO";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"5";"SENADOR";"PARTIDO ISOLADO";"35";"PMB";"PARTIDO DA MULHER BRASILEIRA";"-1";"#NULO#";"#NULO#";"#NULO#";"20001685266";"#NULO#";"PMB";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"4";"VICE-GOVERNADOR";"COLIGAÇÃO";"10";"REPUBLICANOS";"REPUBLICANOS";"-1";"#NULO#";"#NULO#";"#NULO#";"20001683368";"PRA FRENTE ALAGOAS";"PSD / REPUBLICANOS / PATRIOTA";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"7";"DEPUTADO ESTADUAL";"FEDERAÇÃO";"65";"PC do B";"PARTIDO COMUNISTA DO BRASIL";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PT / PV / PC do B";"20001681610";"#NULO#";"PT/PC do B/PV";"D";"DEFERIDO"
"01/10/2022";"13:06:03";"2022";"2";"ELEIÇÃO ORDINÁRIA";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"AL";"AL";"ALAGOAS";"4";"VICE-GOVERNADOR";"FEDERAÇÃO";"50";"PSOL";"PARTIDO SOCIALISMO E LIBERDADE";"3";"Federação PSOL REDE";"PSOL/REDE";"REDE / PSOL";"20001681497";"#NULO#";"PSOL/REDE";"D";"DEFERIDO"
